date,source,title,description,url,ticker,source_type,full_text,text,auto_label,label
2025-12-09T20:08:29+00:00,Google News,Tesla Stock (TSLA) Jumps after Piper Sandler Says FSD Breakthrough May Be Near - TipRanks,"<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxQa1J3Z3JwWVZNUm1hc2ZUS0pEZml4WGJqM0M5Yk8waWZ1Yl9zQnZubk5nMzJqWVhkVUwzYUpTNUJ0MzRqV29URTN3Rllqem5CRkZzbnR6MVZPQ1h4bHVGd1JSOGM4aEtUVmc4bHdROVNvOGlGOGdfRmd4aEZEVWJDZWtLM25rRzJfS0o1S3p4QlFleld3cDZMYjg5Q2tjdXFTMmZCR29yWlhlQQ?oc=5"" target=""_blank"">Tesla Stock (TSLA) Jumps after Piper Sandler Says FSD Breakthrough May Be Near</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TipRanks</font>",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQa1J3Z3JwWVZNUm1hc2ZUS0pEZml4WGJqM0M5Yk8waWZ1Yl9zQnZubk5nMzJqWVhkVUwzYUpTNUJ0MzRqV29URTN3Rllqem5CRkZzbnR6MVZPQ1h4bHVGd1JSOGM4aEtUVmc4bHdROVNvOGlGOGdfRmd4aEZEVWJDZWtLM25rRzJfS0o1S3p4QlFleld3cDZMYjg5Q2tjdXFTMmZCR29yWlhlQQ?oc=5,TSLA,google_rss,,"Tesla Stock (TSLA) Jumps after Piper Sandler Says FSD Breakthrough May Be Near - TipRanks <a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxQa1J3Z3JwWVZNUm1hc2ZUS0pEZml4WGJqM0M5Yk8waWZ1Yl9zQnZubk5nMzJqWVhkVUwzYUpTNUJ0MzRqV29URTN3Rllqem5CRkZzbnR6MVZPQ1h4bHVGd1JSOGM4aEtUVmc4bHdROVNvOGlGOGdfRmd4aEZEVWJDZWtLM25rRzJfS0o1S3p4QlFleld3cDZMYjg5Q2tjdXFTMmZCR29yWlhlQQ?oc=5"" target=""_blank"">Tesla Stock (TSLA) Jumps after Piper Sandler Says FSD Breakthrough May Be Near</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TipRanks</font>",optimistic,optimistic
2025-12-08T12:42:08+00:00,Google News,"Tesla (NASDAQ: TSLA) Bull, Base and Bear Price Prediction and Forecast - 24/7 Wall St.","<a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxQOG5YbVBaSmZqRnZUSW1YUUhkTzU4UUpUUFNZSDFzVlVHY09zclN3c2FWcXhNS0kzVTMycm0wcHI1azdQTDZuSWdJOEhVUF85MWhKZFhHRV9wT0piUDZqREVyV0xCbGx6LXp1czcxc2ZHYm14bzhVR190UmZMSnJHMjJnUk9aeXlHTGgyczJmWGphb3M5V28yTk5UdElfWFhB?oc=5"" target=""_blank"">Tesla (NASDAQ: TSLA) Bull, Base and Bear Price Prediction and Forecast</a>&nbsp;&nbsp;<font color=""#6f6f6f"">24/7 Wall St.</font>",https://news.google.com/rss/articles/CBMioAFBVV95cUxQOG5YbVBaSmZqRnZUSW1YUUhkTzU4UUpUUFNZSDFzVlVHY09zclN3c2FWcXhNS0kzVTMycm0wcHI1azdQTDZuSWdJOEhVUF85MWhKZFhHRV9wT0piUDZqREVyV0xCbGx6LXp1czcxc2ZHYm14bzhVR190UmZMSnJHMjJnUk9aeXlHTGgyczJmWGphb3M5V28yTk5UdElfWFhB?oc=5,TSLA,google_rss,,"Tesla (NASDAQ: TSLA) Bull, Base and Bear Price Prediction and Forecast - 24/7 Wall St. <a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxQOG5YbVBaSmZqRnZUSW1YUUhkTzU4UUpUUFNZSDFzVlVHY09zclN3c2FWcXhNS0kzVTMycm0wcHI1azdQTDZuSWdJOEhVUF85MWhKZFhHRV9wT0piUDZqREVyV0xCbGx6LXp1czcxc2ZHYm14bzhVR190UmZMSnJHMjJnUk9aeXlHTGgyczJmWGphb3M5V28yTk5UdElfWFhB?oc=5"" target=""_blank"">Tesla (NASDAQ: TSLA) Bull, Base and Bear Price Prediction and Forecast</a>&nbsp;&nbsp;<font color=""#6f6f6f"">24/7 Wall St.</font>",neutral_corporate,neutral_corporate
2025-12-08T15:18:44+00:00,Google News,Why Tesla (TSLA) Shares Are Falling Today? - Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxQUlZUb21SNTZLVjRqRDFadXZjeXR0bkhuMEFFNlo2eEpSYnR4WlBRS18xR2Z5U2lDUDJPQW1oYWlIbjhSbFBoV3E1N1VrZ1I0cHB3Sl84UkNqWlFqSnA2SzdORjBwVFA0M1ZPd3RINWxaUndxQ1ZrZTdfMjV6OHlUag?oc=5"" target=""_blank"">Why Tesla (TSLA) Shares Are Falling Today?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",https://news.google.com/rss/articles/CBMigAFBVV95cUxQUlZUb21SNTZLVjRqRDFadXZjeXR0bkhuMEFFNlo2eEpSYnR4WlBRS18xR2Z5U2lDUDJPQW1oYWlIbjhSbFBoV3E1N1VrZ1I0cHB3Sl84UkNqWlFqSnA2SzdORjBwVFA0M1ZPd3RINWxaUndxQ1ZrZTdfMjV6OHlUag?oc=5,TSLA,google_rss,,"Why Tesla (TSLA) Shares Are Falling Today? - Yahoo Finance <a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxQUlZUb21SNTZLVjRqRDFadXZjeXR0bkhuMEFFNlo2eEpSYnR4WlBRS18xR2Z5U2lDUDJPQW1oYWlIbjhSbFBoV3E1N1VrZ1I0cHB3Sl84UkNqWlFqSnA2SzdORjBwVFA0M1ZPd3RINWxaUndxQ1ZrZTdfMjV6OHlUag?oc=5"" target=""_blank"">Why Tesla (TSLA) Shares Are Falling Today?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",neutral_corporate,neutral_corporate
2025-12-10T21:07:00+00:00,Google News,Elon Musk Sets Self-Driving Tesla Robotaxi Countdown To Three Weeks - Investor's Business Daily,"<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxPaGVMRWdmRGJmV1AwRkNMVmxoRkkwWnBZZjlnYTBfNEhCWGdiVm5lblVJaGJMaGx6NUxUSGROR3JRVmRaMXNTWmo3d0xkNWdXU1hQNVIwOFhidG5HQkFRZkdJdTh6NE1zQmYwb05MeWtQYjhoWTNjc1FCWlNENUhTRG4zYWNhTXlJX2ZnNllR?oc=5"" target=""_blank"">Elon Musk Sets Self-Driving Tesla Robotaxi Countdown To Three Weeks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investor's Business Daily</font>",https://news.google.com/rss/articles/CBMijgFBVV95cUxPaGVMRWdmRGJmV1AwRkNMVmxoRkkwWnBZZjlnYTBfNEhCWGdiVm5lblVJaGJMaGx6NUxUSGROR3JRVmRaMXNTWmo3d0xkNWdXU1hQNVIwOFhidG5HQkFRZkdJdTh6NE1zQmYwb05MeWtQYjhoWTNjc1FCWlNENUhTRG4zYWNhTXlJX2ZnNllR?oc=5,TSLA,google_rss,,"Elon Musk Sets Self-Driving Tesla Robotaxi Countdown To Three Weeks - Investor's Business Daily <a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxPaGVMRWdmRGJmV1AwRkNMVmxoRkkwWnBZZjlnYTBfNEhCWGdiVm5lblVJaGJMaGx6NUxUSGROR3JRVmRaMXNTWmo3d0xkNWdXU1hQNVIwOFhidG5HQkFRZkdJdTh6NE1zQmYwb05MeWtQYjhoWTNjc1FCWlNENUhTRG4zYWNhTXlJX2ZnNllR?oc=5"" target=""_blank"">Elon Musk Sets Self-Driving Tesla Robotaxi Countdown To Three Weeks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investor's Business Daily</font>",neutral_corporate,neutral_corporate
2025-12-10T21:14:00+00:00,Google News,What a SpaceX IPO Would Mean for Tesla Stock - Barron's,"<a href=""https://news.google.com/rss/articles/CBMi9wJBVV95cUxNU29Sbk5Od19CaFBhWE1YaHBLVXEySXhuQTRlbjNkYTJnTjNhaFRuV1VQby00ZUc3b1NDQUNsYVlBVGlFQVZvdUVYMmZSUGk5R1JScHAtcWdoUllPenBjYzdNaGt6ZFpFYXdDZ3NUVVhvZXhHQXIzLTNDZzdaNVFHS0t5akc0S1p3azU0UWlYX0pCZmJ5VDJYMG9zdjdSQlRWOTZuUHpFbld1QWZPMUNqQ2NlQzgzVW1xdDJXaUx2bWFzZFlLcXBxcmU1Q0I1bFRJZk04Yzd2cGhUM0s5SFZPeWNySndBeEtYdzE2SjBjNlI1MEdIbTIwN2ZGT255NmMzN2ZnLTV0ZUpadE5ZaFlSLUZnMWhJSVhMVnlRbmwtUXhDVml3dWNhT3lJbEY2NlUycVJZQklUd3hZX3VfaDh5OW55M3Byc05PZk1USHBnNDhVSFBzT21zRnVzUkVoUklnbHpzTWM4WklPUTU3R19sU2lWeE1kUXM?oc=5"" target=""_blank"">What a SpaceX IPO Would Mean for Tesla Stock</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Barron's</font>",https://news.google.com/rss/articles/CBMi9wJBVV95cUxNU29Sbk5Od19CaFBhWE1YaHBLVXEySXhuQTRlbjNkYTJnTjNhaFRuV1VQby00ZUc3b1NDQUNsYVlBVGlFQVZvdUVYMmZSUGk5R1JScHAtcWdoUllPenBjYzdNaGt6ZFpFYXdDZ3NUVVhvZXhHQXIzLTNDZzdaNVFHS0t5akc0S1p3azU0UWlYX0pCZmJ5VDJYMG9zdjdSQlRWOTZuUHpFbld1QWZPMUNqQ2NlQzgzVW1xdDJXaUx2bWFzZFlLcXBxcmU1Q0I1bFRJZk04Yzd2cGhUM0s5SFZPeWNySndBeEtYdzE2SjBjNlI1MEdIbTIwN2ZGT255NmMzN2ZnLTV0ZUpadE5ZaFlSLUZnMWhJSVhMVnlRbmwtUXhDVml3dWNhT3lJbEY2NlUycVJZQklUd3hZX3VfaDh5OW55M3Byc05PZk1USHBnNDhVSFBzT21zRnVzUkVoUklnbHpzTWM4WklPUTU3R19sU2lWeE1kUXM?oc=5,TSLA,google_rss,,"What a SpaceX IPO Would Mean for Tesla Stock - Barron's <a href=""https://news.google.com/rss/articles/CBMi9wJBVV95cUxNU29Sbk5Od19CaFBhWE1YaHBLVXEySXhuQTRlbjNkYTJnTjNhaFRuV1VQby00ZUc3b1NDQUNsYVlBVGlFQVZvdUVYMmZSUGk5R1JScHAtcWdoUllPenBjYzdNaGt6ZFpFYXdDZ3NUVVhvZXhHQXIzLTNDZzdaNVFHS0t5akc0S1p3azU0UWlYX0pCZmJ5VDJYMG9zdjdSQlRWOTZuUHpFbld1QWZPMUNqQ2NlQzgzVW1xdDJXaUx2bWFzZFlLcXBxcmU1Q0I1bFRJZk04Yzd2cGhUM0s5SFZPeWNySndBeEtYdzE2SjBjNlI1MEdIbTIwN2ZGT255NmMzN2ZnLTV0ZUpadE5ZaFlSLUZnMWhJSVhMVnlRbmwtUXhDVml3dWNhT3lJbEY2NlUycVJZQklUd3hZX3VfaDh5OW55M3Byc05PZk1USHBnNDhVSFBzT21zRnVzUkVoUklnbHpzTWM4WklPUTU3R19sU2lWeE1kUXM?oc=5"" target=""_blank"">What a SpaceX IPO Would Mean for Tesla Stock</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Barron's</font>",neutral_corporate,neutral_corporate
2025-12-10T09:32:08+00:00,Google News,Elon Musk says he would not do DOGE again (TSLA:NASDAQ) - Seeking Alpha,"<a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxOT3pXR283M1dIZG9ZZUUxck9rRFJJVk42V1ZmLWphcGpPMjhITzIzS25hNmV3TUlCSGpyeUlhWi01Qm83TGtFS29rZVhpYjVwNGRFbnRIeDRDeFcxQ0pSUFBLcFhVU1dKMjNjNjZjV3NKWkJ3cEkxU1RBY005NmcwbmpwVjlOZw?oc=5"" target=""_blank"">Elon Musk says he would not do DOGE again (TSLA:NASDAQ)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seeking Alpha</font>",https://news.google.com/rss/articles/CBMihgFBVV95cUxOT3pXR283M1dIZG9ZZUUxck9rRFJJVk42V1ZmLWphcGpPMjhITzIzS25hNmV3TUlCSGpyeUlhWi01Qm83TGtFS29rZVhpYjVwNGRFbnRIeDRDeFcxQ0pSUFBLcFhVU1dKMjNjNjZjV3NKWkJ3cEkxU1RBY005NmcwbmpwVjlOZw?oc=5,TSLA,google_rss,,"Elon Musk says he would not do DOGE again (TSLA:NASDAQ) - Seeking Alpha <a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxOT3pXR283M1dIZG9ZZUUxck9rRFJJVk42V1ZmLWphcGpPMjhITzIzS25hNmV3TUlCSGpyeUlhWi01Qm83TGtFS29rZVhpYjVwNGRFbnRIeDRDeFcxQ0pSUFBLcFhVU1dKMjNjNjZjV3NKWkJ3cEkxU1RBY005NmcwbmpwVjlOZw?oc=5"" target=""_blank"">Elon Musk says he would not do DOGE again (TSLA:NASDAQ)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seeking Alpha</font>",neutral_corporate,neutral_corporate
2025-12-08T16:53:00+00:00,Google News,Tesla (TSLA) goes all out with new incentives in end-of-year sales push - Electrek,"<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxOc0RLcktHVGNadGlZbkcyalJNbGdlaWlfdDBoekFDUmpuamF5X1BaM3BibnhBVjBBUEdwcGoteGhYY2l1UV9DV3pxQmtSNjNZRnhNWDA2b2lHVlF0c1Zya19VWkthTzV1REZ5RE1OQks1b2tjazlfN29LVk53Y2ZLYUhuLUxkMW1GbVA4SDRjQTlkd09G?oc=5"" target=""_blank"">Tesla (TSLA) goes all out with new incentives in end-of-year sales push</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Electrek</font>",https://news.google.com/rss/articles/CBMilAFBVV95cUxOc0RLcktHVGNadGlZbkcyalJNbGdlaWlfdDBoekFDUmpuamF5X1BaM3BibnhBVjBBUEdwcGoteGhYY2l1UV9DV3pxQmtSNjNZRnhNWDA2b2lHVlF0c1Zya19VWkthTzV1REZ5RE1OQks1b2tjazlfN29LVk53Y2ZLYUhuLUxkMW1GbVA4SDRjQTlkd09G?oc=5,TSLA,google_rss,,"Tesla (TSLA) goes all out with new incentives in end-of-year sales push - Electrek <a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxOc0RLcktHVGNadGlZbkcyalJNbGdlaWlfdDBoekFDUmpuamF5X1BaM3BibnhBVjBBUEdwcGoteGhYY2l1UV9DV3pxQmtSNjNZRnhNWDA2b2lHVlF0c1Zya19VWkthTzV1REZ5RE1OQks1b2tjazlfN29LVk53Y2ZLYUhuLUxkMW1GbVA4SDRjQTlkd09G?oc=5"" target=""_blank"">Tesla (TSLA) goes all out with new incentives in end-of-year sales push</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Electrek</font>",neutral_corporate,neutral_corporate
2025-12-08T20:30:00+00:00,Google News,Morgan Stanley cuts Tesla's stock rating from 'buy' for the first time in 2 years on valuation concerns - Business Insider,"<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxNSDUtSkg2LWtxUWw1Tk1VRTNGNlpNaVFHYlpmWEtUd1k3d3ZGclkyODVybUViMHA3cWlSTE51amNUdmNwMWgzMk5Kc0tjNUo1RnNVOERhYk5QQWVUNUtaVXNTNU1EMlZDeTBiUFUxdVAtN20tamc1M3dreXR2RFdNVm85X3dPOExCRERNd00xaHRxRG1xMC1hX21oZU11UXk0ek5FT1RR?oc=5"" target=""_blank"">Morgan Stanley cuts Tesla's stock rating from 'buy' for the first time in 2 years on valuation concerns</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Insider</font>",https://news.google.com/rss/articles/CBMipgFBVV95cUxNSDUtSkg2LWtxUWw1Tk1VRTNGNlpNaVFHYlpmWEtUd1k3d3ZGclkyODVybUViMHA3cWlSTE51amNUdmNwMWgzMk5Kc0tjNUo1RnNVOERhYk5QQWVUNUtaVXNTNU1EMlZDeTBiUFUxdVAtN20tamc1M3dreXR2RFdNVm85X3dPOExCRERNd00xaHRxRG1xMC1hX21oZU11UXk0ek5FT1RR?oc=5,TSLA,google_rss,,"Morgan Stanley cuts Tesla's stock rating from 'buy' for the first time in 2 years on valuation concerns - Business Insider <a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxNSDUtSkg2LWtxUWw1Tk1VRTNGNlpNaVFHYlpmWEtUd1k3d3ZGclkyODVybUViMHA3cWlSTE51amNUdmNwMWgzMk5Kc0tjNUo1RnNVOERhYk5QQWVUNUtaVXNTNU1EMlZDeTBiUFUxdVAtN20tamc1M3dreXR2RFdNVm85X3dPOExCRERNd00xaHRxRG1xMC1hX21oZU11UXk0ek5FT1RR?oc=5"" target=""_blank"">Morgan Stanley cuts Tesla's stock rating from 'buy' for the first time in 2 years on valuation concerns</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Insider</font>",neutral_corporate,neutral_corporate
2025-12-08T19:21:09+00:00,Google News,Why Tesla (TSLA) Shares Are Sliding Today - TradingView,"<a href=""https://news.google.com/rss/articles/CBMiogFBVV95cUxOX25vNE42eXVoYV81LWdnazJueVlSUU5FS2NNbXNScTRDNWRaNmE1VzdxLXVpMzhqRGpkeUFwdmRkeW1ncnMtekpwcW9oZGNfa1pmSzNhUnFoRWFkSjhRaW5vVXpLRG9taTI1OWQwQkRjbnBrd2pfbDRSdk5JbmxuUHliekhSblh4U29vTHV2bWtvZUhuci1OM3poLUFZYzZMenc?oc=5"" target=""_blank"">Why Tesla (TSLA) Shares Are Sliding Today</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TradingView</font>",https://news.google.com/rss/articles/CBMiogFBVV95cUxOX25vNE42eXVoYV81LWdnazJueVlSUU5FS2NNbXNScTRDNWRaNmE1VzdxLXVpMzhqRGpkeUFwdmRkeW1ncnMtekpwcW9oZGNfa1pmSzNhUnFoRWFkSjhRaW5vVXpLRG9taTI1OWQwQkRjbnBrd2pfbDRSdk5JbmxuUHliekhSblh4U29vTHV2bWtvZUhuci1OM3poLUFZYzZMenc?oc=5,TSLA,google_rss,,"Why Tesla (TSLA) Shares Are Sliding Today - TradingView <a href=""https://news.google.com/rss/articles/CBMiogFBVV95cUxOX25vNE42eXVoYV81LWdnazJueVlSUU5FS2NNbXNScTRDNWRaNmE1VzdxLXVpMzhqRGpkeUFwdmRkeW1ncnMtekpwcW9oZGNfa1pmSzNhUnFoRWFkSjhRaW5vVXpLRG9taTI1OWQwQkRjbnBrd2pfbDRSdk5JbmxuUHliekhSblh4U29vTHV2bWtvZUhuci1OM3poLUFZYzZMenc?oc=5"" target=""_blank"">Why Tesla (TSLA) Shares Are Sliding Today</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TradingView</font>",neutral_corporate,neutral_corporate
2025-12-08T18:49:32+00:00,Google News,Tesla Stock Just Got Downgraded by a Major Wall Street Firm. Here's Why. - Investopedia,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxQN09jSi1VaC05TUFVTF9sODlvSDhMUnRwNk90VlBieFlWYmZzZWlJVmFTT3hjNWVoSmhrMWhfR3dlVXNDaUs2d0otZG55TTlEOHJVMDBRa0pRSU41b284TmpsRW9DZlg0QjRwSHF6ZndPTmZoM0FrQ0prdmZZSHJJTXpsd0RHQlVLWmxmdUZhdnJoVE1qaFNpMk52YmhjeVBUQ3dCNHByVzV6OW94MXYxV195OTc?oc=5"" target=""_blank"">Tesla Stock Just Got Downgraded by a Major Wall Street Firm. Here's Why.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investopedia</font>",https://news.google.com/rss/articles/CBMitAFBVV95cUxQN09jSi1VaC05TUFVTF9sODlvSDhMUnRwNk90VlBieFlWYmZzZWlJVmFTT3hjNWVoSmhrMWhfR3dlVXNDaUs2d0otZG55TTlEOHJVMDBRa0pRSU41b284TmpsRW9DZlg0QjRwSHF6ZndPTmZoM0FrQ0prdmZZSHJJTXpsd0RHQlVLWmxmdUZhdnJoVE1qaFNpMk52YmhjeVBUQ3dCNHByVzV6OW94MXYxV195OTc?oc=5,TSLA,google_rss,,"Tesla Stock Just Got Downgraded by a Major Wall Street Firm. Here's Why. - Investopedia <a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxQN09jSi1VaC05TUFVTF9sODlvSDhMUnRwNk90VlBieFlWYmZzZWlJVmFTT3hjNWVoSmhrMWhfR3dlVXNDaUs2d0otZG55TTlEOHJVMDBRa0pRSU41b284TmpsRW9DZlg0QjRwSHF6ZndPTmZoM0FrQ0prdmZZSHJJTXpsd0RHQlVLWmxmdUZhdnJoVE1qaFNpMk52YmhjeVBUQ3dCNHByVzV6OW94MXYxV195OTc?oc=5"" target=""_blank"">Tesla Stock Just Got Downgraded by a Major Wall Street Firm. Here's Why.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investopedia</font>",pessimistic,pessimistic
